Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
5,1723615607600,14/08/2024 06:06:47,1723601207600,-4,13/08/2024 22:06:47,183710,5,questionnaire-2qbv,,39550532,v6v9g8hq,11580665,,complete,dgoxwq,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x953,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723615607600,14/08/2024 06:06:47,1723601207600,-4,13/08/2024 22:06:47,183710,5,questionnaire-2qbv,,39550532,v6v9g8hq,11580665,,complete,dgoxwq,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x953,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723615940500,14/08/2024 06:12:20,1723590740500,-7,13/08/2024 16:12:20,183710,5,questionnaire-2qbv,,39550550,h5f90wy9,11580672,,complete,hugmmb,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723615964780,14/08/2024 06:12:44,1723590764780,-7,13/08/2024 16:12:44,183710,5,questionnaire-2qbv,,39550550,h5f90wy9,11580672,,complete,hugmmb,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,50,,,Number Entry,3,object-4
3,1723615964780,14/08/2024 06:12:44,1723590764780,-7,13/08/2024 16:12:44,183710,5,questionnaire-2qbv,,39550550,h5f90wy9,11580672,,complete,hugmmb,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723615964780,14/08/2024 06:12:44,1723590764780,-7,13/08/2024 16:12:44,183710,5,questionnaire-2qbv,,39550550,h5f90wy9,11580672,,complete,hugmmb,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723615964780,14/08/2024 06:12:44,1723590764780,-7,13/08/2024 16:12:44,183710,5,questionnaire-2qbv,,39550550,h5f90wy9,11580672,,complete,hugmmb,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723615964781,14/08/2024 06:12:44,1723590764781,-7,13/08/2024 16:12:44,183710,5,questionnaire-2qbv,,39550550,h5f90wy9,11580672,,complete,hugmmb,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723621334504,14/08/2024 07:42:14,1723606934504,-4,13/08/2024 23:42:14,183710,5,questionnaire-2qbv,,39551502,h3qy2atx,11580907,,complete,jfycrd,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1423x800,1424x650,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1723621406445,14/08/2024 07:43:26,1723607006445,-4,13/08/2024 23:43:26,183710,5,questionnaire-2qbv,,39551502,h3qy2atx,11580907,,complete,jfycrd,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1423x800,1424x650,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your age?,response,value,50,,,Number Entry,3,object-4
3,1723621406445,14/08/2024 07:43:26,1723607006445,-4,13/08/2024 23:43:26,183710,5,questionnaire-2qbv,,39551502,h3qy2atx,11580907,,complete,jfycrd,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1423x800,1424x650,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723621406446,14/08/2024 07:43:26,1723607006446,-4,13/08/2024 23:43:26,183710,5,questionnaire-2qbv,,39551502,h3qy2atx,11580907,,complete,jfycrd,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1423x800,1424x650,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723621406446,14/08/2024 07:43:26,1723607006446,-4,13/08/2024 23:43:26,183710,5,questionnaire-2qbv,,39551502,h3qy2atx,11580907,,complete,jfycrd,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1423x800,1424x650,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723621406447,14/08/2024 07:43:26,1723607006447,-4,13/08/2024 23:43:26,183710,5,questionnaire-2qbv,,39551502,h3qy2atx,11580907,,complete,jfycrd,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1423x800,1424x650,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723621701475,14/08/2024 07:48:21,1723596501475,-7,13/08/2024 17:48:21,183710,5,questionnaire-2qbv,,39551606,ab4am13m,11580923,,complete,niteuc,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1723621735046,14/08/2024 07:48:55,1723596535046,-7,13/08/2024 17:48:55,183710,5,questionnaire-2qbv,,39551606,ab4am13m,11580923,,complete,niteuc,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your age?,response,value,37,,,Number Entry,3,object-4
3,1723621735046,14/08/2024 07:48:55,1723596535046,-7,13/08/2024 17:48:55,183710,5,questionnaire-2qbv,,39551606,ab4am13m,11580923,,complete,niteuc,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723621735046,14/08/2024 07:48:55,1723596535046,-7,13/08/2024 17:48:55,183710,5,questionnaire-2qbv,,39551606,ab4am13m,11580923,,complete,niteuc,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723621735047,14/08/2024 07:48:55,1723596535047,-7,13/08/2024 17:48:55,183710,5,questionnaire-2qbv,,39551606,ab4am13m,11580923,,complete,niteuc,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723621735048,14/08/2024 07:48:55,1723596535048,-7,13/08/2024 17:48:55,183710,5,questionnaire-2qbv,,39551606,ab4am13m,11580923,,complete,niteuc,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,1366x641,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723622551046,14/08/2024 08:02:31,1723608151046,-4,14/08/2024 00:02:31,183710,5,questionnaire-2qbv,,39551710,dg6p1atn,11580940,,complete,qxjklp,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723622564995,14/08/2024 08:02:44,1723608164995,-4,14/08/2024 00:02:44,183710,5,questionnaire-2qbv,,39551710,dg6p1atn,11580940,,complete,qxjklp,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,40,,,Number Entry,3,object-4
3,1723622564995,14/08/2024 08:02:44,1723608164995,-4,14/08/2024 00:02:44,183710,5,questionnaire-2qbv,,39551710,dg6p1atn,11580940,,complete,qxjklp,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723622564995,14/08/2024 08:02:44,1723608164995,-4,14/08/2024 00:02:44,183710,5,questionnaire-2qbv,,39551710,dg6p1atn,11580940,,complete,qxjklp,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723622564995,14/08/2024 08:02:44,1723608164995,-4,14/08/2024 00:02:44,183710,5,questionnaire-2qbv,,39551710,dg6p1atn,11580940,,complete,qxjklp,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723622564996,14/08/2024 08:02:44,1723608164996,-4,14/08/2024 00:02:44,183710,5,questionnaire-2qbv,,39551710,dg6p1atn,11580940,,complete,qxjklp,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723627473609,14/08/2024 09:24:33,1723609473609,-5,13/08/2024 23:24:33,183710,5,questionnaire-2qbv,,39552411,tpfa1iwf,11581134,,complete,ovzium,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1482x742,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1723627487686,14/08/2024 09:24:47,1723609487686,-5,13/08/2024 23:24:47,183710,5,questionnaire-2qbv,,39552411,tpfa1iwf,11581134,,complete,ovzium,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1482x742,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your age?,response,value,45,,,Number Entry,3,object-4
3,1723627487686,14/08/2024 09:24:47,1723609487686,-5,13/08/2024 23:24:47,183710,5,questionnaire-2qbv,,39552411,tpfa1iwf,11581134,,complete,ovzium,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1482x742,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723627487686,14/08/2024 09:24:47,1723609487686,-5,13/08/2024 23:24:47,183710,5,questionnaire-2qbv,,39552411,tpfa1iwf,11581134,,complete,ovzium,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1482x742,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723627487686,14/08/2024 09:24:47,1723609487686,-5,13/08/2024 23:24:47,183710,5,questionnaire-2qbv,,39552411,tpfa1iwf,11581134,,complete,ovzium,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1482x742,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723627487687,14/08/2024 09:24:47,1723609487687,-5,13/08/2024 23:24:47,183710,5,questionnaire-2qbv,,39552411,tpfa1iwf,11581134,,complete,ovzium,,computer,Desktop or Laptop,Windows 10,Edge 127.0.0.0,1536x864,1482x742,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723632597292,14/08/2024 10:49:57,1723618197292,-4,14/08/2024 02:49:57,183710,5,questionnaire-2qbv,,39553731,wl7a2oqu,11581555,,complete,tcbpef,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1723632606527,14/08/2024 10:50:06,1723618206527,-4,14/08/2024 02:50:06,183710,5,questionnaire-2qbv,,39553731,wl7a2oqu,11581555,,complete,tcbpef,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your age?,response,value,50,,,Number Entry,3,object-4
3,1723632606527,14/08/2024 10:50:06,1723618206527,-4,14/08/2024 02:50:06,183710,5,questionnaire-2qbv,,39553731,wl7a2oqu,11581555,,complete,tcbpef,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723632606527,14/08/2024 10:50:06,1723618206527,-4,14/08/2024 02:50:06,183710,5,questionnaire-2qbv,,39553731,wl7a2oqu,11581555,,complete,tcbpef,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723632606527,14/08/2024 10:50:06,1723618206527,-4,14/08/2024 02:50:06,183710,5,questionnaire-2qbv,,39553731,wl7a2oqu,11581555,,complete,tcbpef,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723632606527,14/08/2024 10:50:06,1723618206527,-4,14/08/2024 02:50:06,183710,5,questionnaire-2qbv,,39553731,wl7a2oqu,11581555,,complete,tcbpef,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1920x1080,1920x911,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
1,1723633528497,14/08/2024 11:05:28,1723619128497,-4,14/08/2024 03:05:28,183710,5,questionnaire-2qbv,,39554025,733mwn08,11581620,,complete,naawti,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1920x1080,1920x947,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723633560642,14/08/2024 11:06:00,1723619160642,-4,14/08/2024 03:06:00,183710,5,questionnaire-2qbv,,39554025,733mwn08,11581620,,complete,naawti,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1920x1080,1920x947,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,50,,,Number Entry,3,object-4
3,1723633560642,14/08/2024 11:06:00,1723619160642,-4,14/08/2024 03:06:00,183710,5,questionnaire-2qbv,,39554025,733mwn08,11581620,,complete,naawti,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1920x1080,1920x947,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723633560642,14/08/2024 11:06:00,1723619160642,-4,14/08/2024 03:06:00,183710,5,questionnaire-2qbv,,39554025,733mwn08,11581620,,complete,naawti,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1920x1080,1920x947,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723633560642,14/08/2024 11:06:00,1723619160642,-4,14/08/2024 03:06:00,183710,5,questionnaire-2qbv,,39554025,733mwn08,11581620,,complete,naawti,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1920x1080,1920x947,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723633560642,14/08/2024 11:06:00,1723619160642,-4,14/08/2024 03:06:00,183710,5,questionnaire-2qbv,,39554025,733mwn08,11581620,,complete,naawti,,computer,Desktop or Laptop,Windows 10,Firefox 128.0,1920x1080,1920x947,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1723638503926,14/08/2024 12:28:23,1723624103926,-4,14/08/2024 04:28:23,183710,5,questionnaire-2qbv,,39555443,2x6xdj2i,11582083,,complete,wrhojw,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x960,1536x791,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,BEGIN,,,,,
2,1723638513856,14/08/2024 12:28:33,1723624113856,-4,14/08/2024 04:28:33,183710,5,questionnaire-2qbv,,39555443,2x6xdj2i,11582083,,complete,wrhojw,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x960,1536x791,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your age?,response,value,41,,,Number Entry,3,object-4
3,1723638513856,14/08/2024 12:28:33,1723624113856,-4,14/08/2024 04:28:33,183710,5,questionnaire-2qbv,,39555443,2x6xdj2i,11582083,,complete,wrhojw,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x960,1536x791,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1723638513856,14/08/2024 12:28:33,1723624113856,-4,14/08/2024 04:28:33,183710,5,questionnaire-2qbv,,39555443,2x6xdj2i,11582083,,complete,wrhojw,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x960,1536x791,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1723638513857,14/08/2024 12:28:33,1723624113857,-4,14/08/2024 04:28:33,183710,5,questionnaire-2qbv,,39555443,2x6xdj2i,11582083,,complete,wrhojw,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x960,1536x791,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1723638513857,14/08/2024 12:28:33,1723624113857,-4,14/08/2024 04:28:33,183710,5,questionnaire-2qbv,,39555443,2x6xdj2i,11582083,,complete,wrhojw,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1536x960,1536x791,,,0,welcomeAndConsent,1,A_2PatInt_1AlexExt,,,,,info,,END,,,,,
1,1724147523229,20/08/2024 09:52:03,1724133123229,-4,20/08/2024 01:52:03,183710,5,questionnaire-2qbv,,39624828,xfg5t8si,11602380,,complete,frnfbs,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x640,1024x554,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,BEGIN,,,,,
2,1724147592681,20/08/2024 09:53:12,1724133192681,-4,20/08/2024 01:53:12,183710,5,questionnaire-2qbv,,39624828,xfg5t8si,11602380,,complete,frnfbs,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x640,1024x554,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your age?,response,value,48,,,Number Entry,3,object-4
3,1724147592681,20/08/2024 09:53:12,1724133192681,-4,20/08/2024 01:53:12,183710,5,questionnaire-2qbv,,39624828,xfg5t8si,11602380,,complete,frnfbs,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x640,1024x554,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1724147592681,20/08/2024 09:53:12,1724133192681,-4,20/08/2024 01:53:12,183710,5,questionnaire-2qbv,,39624828,xfg5t8si,11602380,,complete,frnfbs,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x640,1024x554,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1724147592681,20/08/2024 09:53:12,1724133192681,-4,20/08/2024 01:53:12,183710,5,questionnaire-2qbv,,39624828,xfg5t8si,11602380,,complete,frnfbs,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x640,1024x554,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1724147592682,20/08/2024 09:53:12,1724133192682,-4,20/08/2024 01:53:12,183710,5,questionnaire-2qbv,,39624828,xfg5t8si,11602380,,complete,frnfbs,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1024x640,1024x554,,,0,welcomeAndConsent,1,A_1AlexExt_2PatInt,,,,,info,,END,,,,,
END OF FILE
