Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
3,1706885649681,02/02/2024 14:54:09,1706867649681,-5,02/02/2024 04:54:09,163181,2,questionnaire-2qbv,,34736055,eookhlqw,10270100,,complete,mljpfy,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1600x900,1600x789,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,What is your gender?,response,value,Non-Binary,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1706885649681,02/02/2024 14:54:09,1706867649681,-5,02/02/2024 04:54:09,163181,2,questionnaire-2qbv,,34736055,eookhlqw,10270100,,complete,mljpfy,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1600x900,1600x789,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,What is your gender?,response,quantised,3,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1706885649681,02/02/2024 14:54:09,1706867649681,-5,02/02/2024 04:54:09,163181,2,questionnaire-2qbv,,34736055,eookhlqw,10270100,,complete,mljpfy,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1600x900,1600x789,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1706885649681,02/02/2024 14:54:09,1706867649681,-5,02/02/2024 04:54:09,163181,2,questionnaire-2qbv,,34736055,eookhlqw,10270100,,complete,mljpfy,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,1600x900,1600x789,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,,,,,5,,END,,,,,
1,1706886224537,02/02/2024 15:03:44,1706857424537,-8,01/02/2024 23:03:44,163181,2,questionnaire-2qbv,,34736890,qvr1j54m,10270275,,complete,koewbl,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,2880x1620,1455x1184,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,,,,,5,,BEGIN,,,,,
2,1706886277831,02/02/2024 15:04:37,1706857477831,-8,01/02/2024 23:04:37,163181,2,questionnaire-2qbv,,34736890,qvr1j54m,10270275,,complete,koewbl,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,2880x1620,1455x1184,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,What is your age?,response,value,21,,,Number Entry,3,object-4
3,1706886277831,02/02/2024 15:04:37,1706857477831,-8,01/02/2024 23:04:37,163181,2,questionnaire-2qbv,,34736890,qvr1j54m,10270275,,complete,koewbl,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,2880x1620,1455x1184,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1706886277831,02/02/2024 15:04:37,1706857477831,-8,01/02/2024 23:04:37,163181,2,questionnaire-2qbv,,34736890,qvr1j54m,10270275,,complete,koewbl,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,2880x1620,1455x1184,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1706886277831,02/02/2024 15:04:37,1706857477831,-8,01/02/2024 23:04:37,163181,2,questionnaire-2qbv,,34736890,qvr1j54m,10270275,,complete,koewbl,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,2880x1620,1455x1184,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1706886277831,02/02/2024 15:04:37,1706857477831,-8,01/02/2024 23:04:37,163181,2,questionnaire-2qbv,,34736890,qvr1j54m,10270275,,complete,koewbl,,computer,Desktop or Laptop,Windows 10,Firefox 122.0,2880x1620,1455x1184,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,,,,,5,,END,,,,,
1,1706886519416,02/02/2024 15:08:39,1706857719416,-8,01/02/2024 23:08:39,163181,2,questionnaire-2qbv,,34737356,00z4eueg,10270371,,complete,uvsssn,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 116.0.0.0,1366x768,1366x660,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,,,,,5,,BEGIN,,,,,
2,1706886630117,02/02/2024 15:10:30,1706857830117,-8,01/02/2024 23:10:30,163181,2,questionnaire-2qbv,,34737356,00z4eueg,10270371,,complete,uvsssn,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 116.0.0.0,1366x768,1366x660,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your age?,response,value,36,,,Number Entry,3,object-4
3,1706886630117,02/02/2024 15:10:30,1706857830117,-8,01/02/2024 23:10:30,163181,2,questionnaire-2qbv,,34737356,00z4eueg,10270371,,complete,uvsssn,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 116.0.0.0,1366x768,1366x660,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
4,1706886630118,02/02/2024 15:10:30,1706857830118,-8,01/02/2024 23:10:30,163181,2,questionnaire-2qbv,,34737356,00z4eueg,10270371,,complete,uvsssn,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 116.0.0.0,1366x768,1366x660,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1706886630119,02/02/2024 15:10:30,1706857830119,-8,01/02/2024 23:10:30,163181,2,questionnaire-2qbv,,34737356,00z4eueg,10270371,,complete,uvsssn,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 116.0.0.0,1366x768,1366x660,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
6,1706886630119,02/02/2024 15:10:30,1706857830119,-8,01/02/2024 23:10:30,163181,2,questionnaire-2qbv,,34737356,00z4eueg,10270371,,complete,uvsssn,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 116.0.0.0,1366x768,1366x660,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,,,,,5,,END,,,,,
1,1706886673927,02/02/2024 15:11:13,1706868673927,-5,02/02/2024 05:11:13,163181,2,questionnaire-2qbv,,34737715,c9rq5b0y,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1517x665,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,,,,,5,,BEGIN,,,,,
2,1706886734768,02/02/2024 15:12:14,1706868734768,-5,02/02/2024 05:12:14,163181,2,questionnaire-2qbv,,34737715,c9rq5b0y,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1517x665,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
3,1706886734768,02/02/2024 15:12:14,1706868734768,-5,02/02/2024 05:12:14,163181,2,questionnaire-2qbv,,34737715,c9rq5b0y,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1517x665,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1706886734769,02/02/2024 15:12:14,1706868734769,-5,02/02/2024 05:12:14,163181,2,questionnaire-2qbv,,34737715,c9rq5b0y,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1517x665,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
5,1706886734769,02/02/2024 15:12:14,1706868734769,-5,02/02/2024 05:12:14,163181,2,questionnaire-2qbv,,34737715,c9rq5b0y,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1517x665,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,Page 1,4txcqs,1,What is your age?,response,value,46,,,Number Entry,3,object-4
6,1706886734770,02/02/2024 15:12:14,1706868734770,-5,02/02/2024 05:12:14,163181,2,questionnaire-2qbv,,34737715,c9rq5b0y,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1517x665,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,,,,,5,,END,,,,,
1,1706886906232,02/02/2024 15:15:06,1706868906232,-5,02/02/2024 05:15:06,163181,2,questionnaire-2qbv,,34738044,0sr4702l,10270540,,complete,qwxlfn,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1360x768,1360x607,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,,,,,5,,BEGIN,,,,,
2,1706886923727,02/02/2024 15:15:23,1706868923727,-5,02/02/2024 05:15:23,163181,2,questionnaire-2qbv,,34738044,0sr4702l,10270540,,complete,qwxlfn,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1360x768,1360x607,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,Page 1,4txcqs,1,What is your age?,response,value,45,,,Number Entry,3,object-4
3,1706886923727,02/02/2024 15:15:23,1706868923727,-5,02/02/2024 05:15:23,163181,2,questionnaire-2qbv,,34738044,0sr4702l,10270540,,complete,qwxlfn,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1360x768,1360x607,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1706886923727,02/02/2024 15:15:23,1706868923727,-5,02/02/2024 05:15:23,163181,2,questionnaire-2qbv,,34738044,0sr4702l,10270540,,complete,qwxlfn,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1360x768,1360x607,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1706886923727,02/02/2024 15:15:23,1706868923727,-5,02/02/2024 05:15:23,163181,2,questionnaire-2qbv,,34738044,0sr4702l,10270540,,complete,qwxlfn,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1360x768,1360x607,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1706886923728,02/02/2024 15:15:23,1706868923728,-5,02/02/2024 05:15:23,163181,2,questionnaire-2qbv,,34738044,0sr4702l,10270540,,complete,qwxlfn,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1360x768,1360x607,,,0,welcomeAndConsent,1,B_2PatNorm_1AlexAnx,BA,,,,,5,,END,,,,,
1,1706887098974,02/02/2024 15:18:18,1706869098974,-5,02/02/2024 05:18:18,163181,2,questionnaire-2qbv,,34738347,jdhmyaj1,10270624,,complete,suphgz,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,,,,,5,,BEGIN,,,,,
2,1706887142982,02/02/2024 15:19:02,1706869142982,-5,02/02/2024 05:19:02,163181,2,questionnaire-2qbv,,34738347,jdhmyaj1,10270624,,complete,suphgz,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
3,1706887142983,02/02/2024 15:19:02,1706869142983,-5,02/02/2024 05:19:02,163181,2,questionnaire-2qbv,,34738347,jdhmyaj1,10270624,,complete,suphgz,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,Page 1,4txcqs,1,What is your age?,response,value,50,,,Number Entry,3,object-4
4,1706887142983,02/02/2024 15:19:02,1706869142983,-5,02/02/2024 05:19:02,163181,2,questionnaire-2qbv,,34738347,jdhmyaj1,10270624,,complete,suphgz,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1706887142983,02/02/2024 15:19:02,1706869142983,-5,02/02/2024 05:19:02,163181,2,questionnaire-2qbv,,34738347,jdhmyaj1,10270624,,complete,suphgz,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
6,1706887142984,02/02/2024 15:19:02,1706869142984,-5,02/02/2024 05:19:02,163181,2,questionnaire-2qbv,,34738347,jdhmyaj1,10270624,,complete,suphgz,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,,,,,5,,END,,,,,
1,1706887593481,02/02/2024 15:26:33,1706869593481,-5,02/02/2024 05:26:33,163181,2,questionnaire-2qbv,,34739178,dub5of15,10270847,,complete,omnqtj,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2560x1440,1098x1075,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,,,,,5,,BEGIN,,,,,
2,1706887622017,02/02/2024 15:27:02,1706869622017,-5,02/02/2024 05:27:02,163181,2,questionnaire-2qbv,,34739178,dub5of15,10270847,,complete,omnqtj,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2560x1440,1098x1075,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,What is your age?,response,value,38,,,Number Entry,3,object-4
3,1706887622017,02/02/2024 15:27:02,1706869622017,-5,02/02/2024 05:27:02,163181,2,questionnaire-2qbv,,34739178,dub5of15,10270847,,complete,omnqtj,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2560x1440,1098x1075,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1706887622017,02/02/2024 15:27:02,1706869622017,-5,02/02/2024 05:27:02,163181,2,questionnaire-2qbv,,34739178,dub5of15,10270847,,complete,omnqtj,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2560x1440,1098x1075,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1706887622017,02/02/2024 15:27:02,1706869622017,-5,02/02/2024 05:27:02,163181,2,questionnaire-2qbv,,34739178,dub5of15,10270847,,complete,omnqtj,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2560x1440,1098x1075,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1706887622017,02/02/2024 15:27:02,1706869622017,-5,02/02/2024 05:27:02,163181,2,questionnaire-2qbv,,34739178,dub5of15,10270847,,complete,omnqtj,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,2560x1440,1098x1075,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,AB,,,,,5,,END,,,,,
1,1707136535795,05/02/2024 12:35:35,1707111335795,-7,04/02/2024 22:35:35,163181,2,questionnaire-2qbv,,34806828,e5icigg3,10288304,,complete,vbgaiu,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,,,,,5,,BEGIN,,,,,
2,1707136596864,05/02/2024 12:36:36,1707111396864,-7,04/02/2024 22:36:36,163181,2,questionnaire-2qbv,,34806828,e5icigg3,10288304,,complete,vbgaiu,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,Page 1,4txcqs,1,What is your age?,response,value,44,,,Number Entry,3,object-4
3,1707136596865,05/02/2024 12:36:36,1707111396865,-7,04/02/2024 22:36:36,163181,2,questionnaire-2qbv,,34806828,e5icigg3,10288304,,complete,vbgaiu,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707136596865,05/02/2024 12:36:36,1707111396865,-7,04/02/2024 22:36:36,163181,2,questionnaire-2qbv,,34806828,e5icigg3,10288304,,complete,vbgaiu,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707136596866,05/02/2024 12:36:36,1707111396866,-7,04/02/2024 22:36:36,163181,2,questionnaire-2qbv,,34806828,e5icigg3,10288304,,complete,vbgaiu,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707136596866,05/02/2024 12:36:36,1707111396866,-7,04/02/2024 22:36:36,163181,2,questionnaire-2qbv,,34806828,e5icigg3,10288304,,complete,vbgaiu,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,,0,welcomeAndConsent,1,B_1AlexAnx_2PatNorm,AB,,,,,5,,END,,,,,
1,1707139721814,05/02/2024 13:28:41,1707121721814,-5,05/02/2024 03:28:41,163181,2,questionnaire-2qbv,,34808717,3q7gktvi,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1920x993,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,,,,,5,,BEGIN,,,,,
2,1707139733569,05/02/2024 13:28:53,1707121733569,-5,05/02/2024 03:28:53,163181,2,questionnaire-2qbv,,34808717,3q7gktvi,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1920x993,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your age?,response,value,40,,,Number Entry,3,object-4
3,1707139733570,05/02/2024 13:28:53,1707121733570,-5,05/02/2024 03:28:53,163181,2,questionnaire-2qbv,,34808717,3q7gktvi,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1920x993,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your gender?,response,value,Male,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707139733570,05/02/2024 13:28:53,1707121733570,-5,05/02/2024 03:28:53,163181,2,questionnaire-2qbv,,34808717,3q7gktvi,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1920x993,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,What is your gender?,response,quantised,1,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707139733570,05/02/2024 13:28:53,1707121733570,-5,05/02/2024 03:28:53,163181,2,questionnaire-2qbv,,34808717,3q7gktvi,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1920x993,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707139733570,05/02/2024 13:28:53,1707121733570,-5,05/02/2024 03:28:53,163181,2,questionnaire-2qbv,,34808717,3q7gktvi,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1920x993,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,BA,,,,,5,,END,,,,,
1,1707146196480,05/02/2024 15:16:36,1707128196480,-5,05/02/2024 05:16:36,163181,2,questionnaire-2qbv,,34813806,znuxblyp,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,,,,,5,,BEGIN,,,,,
2,1707146205708,05/02/2024 15:16:45,1707128205708,-5,05/02/2024 05:16:45,163181,2,questionnaire-2qbv,,34813806,znuxblyp,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,What is your age?,response,value,41,,,Number Entry,3,object-4
3,1707146205708,05/02/2024 15:16:45,1707128205708,-5,05/02/2024 05:16:45,163181,2,questionnaire-2qbv,,34813806,znuxblyp,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707146205708,05/02/2024 15:16:45,1707128205708,-5,05/02/2024 05:16:45,163181,2,questionnaire-2qbv,,34813806,znuxblyp,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707146205708,05/02/2024 15:16:45,1707128205708,-5,05/02/2024 05:16:45,163181,2,questionnaire-2qbv,,34813806,znuxblyp,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707146205708,05/02/2024 15:16:45,1707128205708,-5,05/02/2024 05:16:45,163181,2,questionnaire-2qbv,,34813806,znuxblyp,10290591,,complete,ajpowt,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1536x864,1536x730,,,0,welcomeAndConsent,1,A_1PatAnx_2AlexNorm,AB,,,,,5,,END,,,,,
1,1707148303414,05/02/2024 15:51:43,1707130303414,-5,05/02/2024 05:51:43,163181,2,questionnaire-2qbv,,34815639,ww0az2xp,10291341,,complete,psziis,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1600x754,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,,,,,5,,BEGIN,,,,,
2,1707148412039,05/02/2024 15:53:32,1707130412039,-5,05/02/2024 05:53:32,163181,2,questionnaire-2qbv,,34815639,ww0az2xp,10291341,,complete,psziis,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1422x670,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,Page 1,4txcqs,1,What is your age?,response,value,46,,,Number Entry,3,object-4
3,1707148412040,05/02/2024 15:53:32,1707130412040,-5,05/02/2024 05:53:32,163181,2,questionnaire-2qbv,,34815639,ww0az2xp,10291341,,complete,psziis,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1422x670,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,Page 1,4txcqs,1,What is your gender?,response,value,Female,,Male|Female|Non-Binary,Dropdown,4,object-5
4,1707148412040,05/02/2024 15:53:32,1707130412040,-5,05/02/2024 05:53:32,163181,2,questionnaire-2qbv,,34815639,ww0az2xp,10291341,,complete,psziis,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1422x670,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,Page 1,4txcqs,1,What is your gender?,response,quantised,2,,Male|Female|Non-Binary,Dropdown,4,object-5
5,1707148412040,05/02/2024 15:53:32,1707130412040,-5,05/02/2024 05:53:32,163181,2,questionnaire-2qbv,,34815639,ww0az2xp,10291341,,complete,psziis,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1422x670,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,Page 1,4txcqs,1,"If you have read the information above and agree to participate with the understanding that the data you submit will be processed accordingly, please tick the box below to start.",response,Do you agree?-yes,1,,Do you agree?,Consent Form,5,object-6
6,1707148412041,05/02/2024 15:53:32,1707130412041,-5,05/02/2024 05:53:32,163181,2,questionnaire-2qbv,,34815639,ww0az2xp,10291341,,complete,psziis,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1422x670,,,0,welcomeAndConsent,1,A_2AlexNorm_1PatAnx,BA,,,,,5,,END,,,,,
